Round: 1,Round: 2,Election,Round: 3,Round: 4,Round: 5,Round: 6,Round: 7,pyrankvote_winner,filename
"[{'candidate_5': '944'}, {'candidate_3': '934'}, {'candidate_2': '929'}, {'candidate_4': '878'}, {'candidate_1': '855'}, {'candidate_6': '836'}]","[{'candidate_3': ' 1136'}, {'candidate_5': ' 1121'}, {'candidate_2': ' 1094'}, {'candidate_4': ' 1015'}, {'candidate_1': ' 1010'}, {'candidate_6': '0'}]",election_01-22-2021_21-27-49_6cands_0.09166666666666667noise.csv,"[{'candidate_5': ' 1382'}, {'candidate_3': ' 1378'}, {'candidate_2': ' 1348'}, {'candidate_4': ' 1268'}, {'candidate_1': '0'}, {'candidate_6': '0'}]","[{'candidate_5': ' 1830'}, {'candidate_2': ' 1778'}, {'candidate_3': ' 1768'}, {'candidate_4': '0'}, {'candidate_1': '0'}, {'candidate_6': '0'}]","[{'candidate_5': ' 2760'}, {'candidate_2': ' 2616'}, {'candidate_3': '0'}, {'candidate_4': '0'}, {'candidate_1': '0'}, {'candidate_6': '0'}]",,,[<Candidate('candidate_5')>],election_01-22-2021_21-27-49_6cands_0.09166666666666667noise.csv
"[{'candidate_1': ' 5381'}, {'candidate_2': ' 3107'}, {'candidate_3': ' 2889'}]","[{'candidate_1': ' 6851'}, {'candidate_2': ' 4526'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-50_3cands_0.17666666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-50_3cands_0.17666666666666667noise.csv
"[{'candidate_2': ' 3844'}, {'candidate_1': ' 2047'}, {'candidate_3': ' 1815'}]","[{'candidate_2': ' 4593'}, {'candidate_1': ' 3113'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-50_3cands_0.2966666666666667noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-27-50_3cands_0.2966666666666667noise.csv
"[{'candidate_1': '15070'}, {'candidate_3': '14829'}, {'candidate_2': '13791'}]","[{'candidate_3': '22391'}, {'candidate_1': '21299'}, {'candidate_2': '0'}]",election_01-22-2021_21-27-50_3cands_0.29noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-27-50_3cands_0.29noise.csv
"[{'candidate_3': ' 5886'}, {'candidate_1': ' 4199'}, {'candidate_2': ' 3941'}]","[{'candidate_3': ' 7087'}, {'candidate_1': ' 6939'}, {'candidate_2': '0'}]",election_01-22-2021_21-27-50_3cands_0.31noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-27-50_3cands_0.31noise.csv
"[{'candidate_2': ' 7495'}, {'candidate_4': ' 6828'}, {'candidate_1': ' 5693'}, {'candidate_3': ' 3172'}]","[{'candidate_2': ' 8452'}, {'candidate_4': ' 7800'}, {'candidate_1': ' 6936'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-50_4cands_0.1375noise.csv,"[{'candidate_2': '12447'}, {'candidate_4': '10741'}, {'candidate_1': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-27-50_4cands_0.1375noise.csv
"[{'candidate_4': ' 7082'}, {'candidate_2': ' 6617'}, {'candidate_1': ' 5750'}, {'candidate_3': ' 5597'}]","[{'candidate_4': ' 9115'}, {'candidate_2': ' 8103'}, {'candidate_1': ' 7828'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-50_4cands_0.205noise.csv,"[{'candidate_4': '12769'}, {'candidate_2': '12277'}, {'candidate_1': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-27-50_4cands_0.205noise.csv
"[{'candidate_2': ' 2843'}, {'candidate_3': ' 2355'}, {'candidate_1': ' 2262'}, {'candidate_4': ' 1597'}]","[{'candidate_2': ' 3392'}, {'candidate_3': ' 2976'}, {'candidate_1': ' 2689'}, {'candidate_4': '0'}]",election_01-22-2021_21-27-50_4cands_0.23noise.csv,"[{'candidate_2': ' 4664'}, {'candidate_3': ' 4393'}, {'candidate_1': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-27-50_4cands_0.23noise.csv
"[{'candidate_4': '10950'}, {'candidate_3': ' 7044'}, {'candidate_2': ' 6033'}, {'candidate_1': ' 5683'}]","[{'candidate_4': '12740'}, {'candidate_3': ' 8668'}, {'candidate_2': ' 8302'}, {'candidate_1': '0'}]",election_01-22-2021_21-27-50_4cands_0.2noise.csv,"[{'candidate_4': '16878'}, {'candidate_3': '12832'}, {'candidate_2': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-27-50_4cands_0.2noise.csv
"[{'candidate_2': ' 2144'}, {'candidate_1': ' 2112'}, {'candidate_4': ' 2100'}, {'candidate_3': ' 1921'}, {'candidate_5': ' 1882'}, {'candidate_6': ' 1868'}]","[{'candidate_2': ' 2550'}, {'candidate_1': ' 2522'}, {'candidate_4': ' 2492'}, {'candidate_3': ' 2255'}, {'candidate_5': ' 2208'}, {'candidate_6': '0'}]",election_01-22-2021_21-27-50_6cands_0.15166666666666667noise.csv,"[{'candidate_1': ' 3147'}, {'candidate_2': ' 3073'}, {'candidate_4': ' 2993'}, {'candidate_3': ' 2814'}, {'candidate_5': '0'}, {'candidate_6': '0'}]","[{'candidate_1': ' 4044'}, {'candidate_2': ' 4033'}, {'candidate_4': ' 3950'}, {'candidate_3': '0'}, {'candidate_5': '0'}, {'candidate_6': '0'}]","[{'candidate_1': ' 6077'}, {'candidate_2': ' 5950'}, {'candidate_4': '0'}, {'candidate_3': '0'}, {'candidate_5': '0'}, {'candidate_6': '0'}]",,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-50_6cands_0.15166666666666667noise.csv
"[{'candidate_2': '14580'}, {'candidate_1': '12387'}, {'candidate_3': ' 8288'}]","[{'candidate_2': '18748'}, {'candidate_1': '16507'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-51_3cands_0.16666666666666666noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-27-51_3cands_0.16666666666666666noise.csv
"[{'candidate_1': ' 8300'}, {'candidate_2': ' 8104'}, {'candidate_3': ' 6016'}]","[{'candidate_1': '11555'}, {'candidate_2': '10865'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-51_3cands_0.17333333333333334noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-51_3cands_0.17333333333333334noise.csv
"[{'candidate_3': '16266'}, {'candidate_1': '14526'}, {'candidate_2': '13521'}]","[{'candidate_3': '23068'}, {'candidate_1': '21245'}, {'candidate_2': '0'}]",election_01-22-2021_21-27-51_3cands_0.29333333333333333noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-27-51_3cands_0.29333333333333333noise.csv
"[{'candidate_1': '628'}, {'candidate_4': '427'}, {'candidate_2': '419'}, {'candidate_3': '413'}]","[{'candidate_1': '748'}, {'candidate_2': '627'}, {'candidate_4': '512'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-51_4cands_0.13noise.csv,"[{'candidate_1': ' 1007'}, {'candidate_2': '880'}, {'candidate_4': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-51_4cands_0.13noise.csv
"[{'candidate_1': '843'}, {'candidate_5': '837'}, {'candidate_3': '817'}, {'candidate_7': '814'}, {'candidate_6': '803'}, {'candidate_2': '799'}, {'candidate_4': '792'}]","[{'candidate_5': '980'}, {'candidate_1': '971'}, {'candidate_3': '951'}, {'candidate_7': '942'}, {'candidate_6': '935'}, {'candidate_2': '926'}, {'candidate_4': '0'}]",election_01-22-2021_21-27-51_7cands_0.08noise.csv,"[{'candidate_5': ' 1158'}, {'candidate_1': ' 1158'}, {'candidate_7': ' 1138'}, {'candidate_3': ' 1126'}, {'candidate_6': ' 1125'}, {'candidate_2': '0'}, {'candidate_4': '0'}]","[{'candidate_1': ' 1451'}, {'candidate_5': ' 1428'}, {'candidate_7': ' 1420'}, {'candidate_3': ' 1406'}, {'candidate_6': '0'}, {'candidate_2': '0'}, {'candidate_4': '0'}]","[{'candidate_1': ' 1912'}, {'candidate_5': ' 1904'}, {'candidate_7': ' 1889'}, {'candidate_3': '0'}, {'candidate_6': '0'}, {'candidate_2': '0'}, {'candidate_4': '0'}]","[{'candidate_5': ' 2902'}, {'candidate_1': ' 2803'}, {'candidate_7': '0'}, {'candidate_3': '0'}, {'candidate_6': '0'}, {'candidate_2': '0'}, {'candidate_4': '0'}]",,[<Candidate('candidate_5')>],election_01-22-2021_21-27-51_7cands_0.08noise.csv
"[{'candidate_1': '13969'}, {'candidate_2': '12248'}, {'candidate_3': ' 9593'}]","[{'candidate_1': '19721'}, {'candidate_2': '16089'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-57_3cands_0.17666666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-57_3cands_0.17666666666666667noise.csv
"[{'candidate_2': '727'}, {'candidate_1': '631'}, {'candidate_3': '475'}]","[{'candidate_1': ' 1011'}, {'candidate_2': '822'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-57_3cands_0.18333333333333335noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-57_3cands_0.18333333333333335noise.csv
"[{'candidate_4': ' 4183'}, {'candidate_1': ' 3264'}, {'candidate_3': ' 2964'}, {'candidate_2': ' 2909'}]","[{'candidate_4': ' 5228'}, {'candidate_1': ' 4407'}, {'candidate_3': ' 3685'}, {'candidate_2': '0'}]",election_01-22-2021_21-27-57_4cands_0.19noise.csv,"[{'candidate_4': ' 7556'}, {'candidate_1': ' 5764'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-27-57_4cands_0.19noise.csv
"[{'candidate_3': ' 6802'}, {'candidate_5': ' 6167'}, {'candidate_2': ' 6044'}, {'candidate_4': ' 6012'}, {'candidate_1': ' 5317'}]","[{'candidate_3': ' 8313'}, {'candidate_5': ' 7576'}, {'candidate_4': ' 7380'}, {'candidate_2': ' 7073'}, {'candidate_1': '0'}]",election_01-22-2021_21-27-57_5cands_0.11000000000000001noise.csv,"[{'candidate_5': '10396'}, {'candidate_3': '10126'}, {'candidate_4': ' 9820'}, {'candidate_2': '0'}, {'candidate_1': '0'}]","[{'candidate_5': '15452'}, {'candidate_3': '14890'}, {'candidate_4': '0'}, {'candidate_2': '0'}, {'candidate_1': '0'}]",,,,[<Candidate('candidate_5')>],election_01-22-2021_21-27-57_5cands_0.11000000000000001noise.csv
"[{'candidate_1': ' 1556'}, {'candidate_3': ' 1488'}, {'candidate_5': ' 1358'}, {'candidate_2': ' 1265'}, {'candidate_4': ' 1148'}]","[{'candidate_1': ' 1914'}, {'candidate_3': ' 1740'}, {'candidate_5': ' 1659'}, {'candidate_2': ' 1502'}, {'candidate_4': '0'}]",election_01-22-2021_21-27-57_5cands_0.15noise.csv,"[{'candidate_1': ' 2481'}, {'candidate_3': ' 2299'}, {'candidate_5': ' 2035'}, {'candidate_2': '0'}, {'candidate_4': '0'}]","[{'candidate_1': ' 3519'}, {'candidate_3': ' 3296'}, {'candidate_5': '0'}, {'candidate_2': '0'}, {'candidate_4': '0'}]",,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-57_5cands_0.15noise.csv
"[{'candidate_5': ' 9926'}, {'candidate_2': ' 9612'}, {'candidate_1': ' 9126'}, {'candidate_4': ' 8636'}, {'candidate_3': ' 7762'}]","[{'candidate_5': '12225'}, {'candidate_2': '11078'}, {'candidate_1': '10904'}, {'candidate_4': '10855'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-57_5cands_0.198noise.csv,"[{'candidate_2': '15471'}, {'candidate_5': '15318'}, {'candidate_1': '14273'}, {'candidate_4': '0'}, {'candidate_3': '0'}]","[{'candidate_2': '22693'}, {'candidate_5': '22369'}, {'candidate_1': '0'}, {'candidate_4': '0'}, {'candidate_3': '0'}]",,,,[<Candidate('candidate_2')>],election_01-22-2021_21-27-57_5cands_0.198noise.csv
"[{'candidate_3': ' 4361'}, {'candidate_2': ' 2288'}, {'candidate_1': ' 2283'}]","[{'candidate_3': ' 5024'}, {'candidate_2': ' 3908'}, {'candidate_1': '0'}]",election_01-22-2021_21-27-58_3cands_0.18999999999999997noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-27-58_3cands_0.18999999999999997noise.csv
"[{'candidate_2': '20411'}, {'candidate_1': '19439'}, {'candidate_3': ' 7038'}]","[{'candidate_1': '24477'}, {'candidate_2': '22411'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-58_3cands_0.22666666666666668noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-58_3cands_0.22666666666666668noise.csv
"[{'candidate_2': '18891'}, {'candidate_1': '12251'}, {'candidate_3': ' 8581'}]","[{'candidate_2': '24212'}, {'candidate_1': '15511'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-58_3cands_0.30333333333333334noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-27-58_3cands_0.30333333333333334noise.csv
"[{'candidate_1': '18741'}, {'candidate_2': '15448'}, {'candidate_3': '12480'}]","[{'candidate_1': '25516'}, {'candidate_2': '21153'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-58_3cands_0.3066666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-58_3cands_0.3066666666666667noise.csv
"[{'candidate_3': '13617'}, {'candidate_2': ' 9695'}, {'candidate_1': ' 8248'}]","[{'candidate_3': '16394'}, {'candidate_2': '15166'}, {'candidate_1': '0'}]",election_01-22-2021_21-27-58_3cands_0.33noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-27-58_3cands_0.33noise.csv
"[{'candidate_4': ' 5639'}, {'candidate_3': ' 5542'}, {'candidate_2': ' 5505'}, {'candidate_1': ' 5438'}, {'candidate_5': ' 4927'}]","[{'candidate_4': ' 7049'}, {'candidate_3': ' 6874'}, {'candidate_1': ' 6677'}, {'candidate_2': ' 6451'}, {'candidate_5': '0'}]",election_01-22-2021_21-27-58_5cands_0.156noise.csv,"[{'candidate_4': ' 9223'}, {'candidate_1': ' 9021'}, {'candidate_3': ' 8807'}, {'candidate_2': '0'}, {'candidate_5': '0'}]","[{'candidate_4': '14004'}, {'candidate_1': '13047'}, {'candidate_3': '0'}, {'candidate_2': '0'}, {'candidate_5': '0'}]",,,,[<Candidate('candidate_4')>],election_01-22-2021_21-27-58_5cands_0.156noise.csv
"[{'candidate_3': ' 1077'}, {'candidate_1': '687'}, {'candidate_2': '337'}]",,election_01-22-2021_21-27-59_3cands_0.17noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-27-59_3cands_0.17noise.csv
"[{'candidate_3': '13351'}, {'candidate_2': '10122'}, {'candidate_1': ' 7897'}]","[{'candidate_3': '18117'}, {'candidate_2': '13253'}, {'candidate_1': '0'}]",election_01-22-2021_21-27-59_3cands_0.19666666666666666noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-27-59_3cands_0.19666666666666666noise.csv
"[{'candidate_1': '460'}, {'candidate_3': '435'}, {'candidate_2': '430'}]","[{'candidate_3': '705'}, {'candidate_1': '620'}, {'candidate_2': '0'}]",election_01-22-2021_21-27-59_3cands_0.19999999999999998noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-27-59_3cands_0.19999999999999998noise.csv
"[{'candidate_3': '10749'}, {'candidate_2': ' 8314'}, {'candidate_1': ' 8071'}]","[{'candidate_2': '14328'}, {'candidate_3': '12806'}, {'candidate_1': '0'}]",election_01-22-2021_21-27-59_3cands_0.21333333333333335noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-27-59_3cands_0.21333333333333335noise.csv
"[{'candidate_3': '12099'}, {'candidate_1': '10710'}, {'candidate_2': ' 6228'}]","[{'candidate_1': '14849'}, {'candidate_3': '14188'}, {'candidate_2': '0'}]",election_01-22-2021_21-27-59_3cands_0.21noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-59_3cands_0.21noise.csv
"[{'candidate_1': '15911'}, {'candidate_2': '11865'}, {'candidate_3': ' 7808'}]","[{'candidate_1': '20493'}, {'candidate_2': '15091'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-59_3cands_0.24333333333333332noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-59_3cands_0.24333333333333332noise.csv
"[{'candidate_1': '584'}, {'candidate_3': '555'}, {'candidate_2': '445'}]","[{'candidate_1': '793'}, {'candidate_3': '791'}, {'candidate_2': '0'}]",election_01-22-2021_21-27-59_3cands_0.27999999999999997noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-59_3cands_0.27999999999999997noise.csv
"[{'candidate_1': '809'}, {'candidate_3': '732'}, {'candidate_2': '667'}]","[{'candidate_1': ' 1168'}, {'candidate_3': ' 1040'}, {'candidate_2': '0'}]",election_01-22-2021_21-27-59_3cands_0.2833333333333333noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-27-59_3cands_0.2833333333333333noise.csv
"[{'candidate_3': ' 8088'}, {'candidate_2': ' 7297'}, {'candidate_1': ' 7125'}, {'candidate_4': ' 4911'}]","[{'candidate_3': ' 9940'}, {'candidate_2': ' 9477'}, {'candidate_1': ' 8004'}, {'candidate_4': '0'}]",election_01-22-2021_21-27-59_4cands_0.1725noise.csv,"[{'candidate_3': '14412'}, {'candidate_2': '13009'}, {'candidate_1': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-27-59_4cands_0.1725noise.csv
"[{'candidate_5': ' 3331'}, {'candidate_1': ' 3173'}, {'candidate_2': ' 3166'}, {'candidate_4': ' 3154'}, {'candidate_3': ' 2933'}]","[{'candidate_2': ' 4031'}, {'candidate_5': ' 4008'}, {'candidate_4': ' 3949'}, {'candidate_1': ' 3769'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-59_5cands_0.142noise.csv,"[{'candidate_4': ' 5323'}, {'candidate_2': ' 5292'}, {'candidate_5': ' 5142'}, {'candidate_1': '0'}, {'candidate_3': '0'}]","[{'candidate_2': ' 7893'}, {'candidate_4': ' 7864'}, {'candidate_5': '0'}, {'candidate_1': '0'}, {'candidate_3': '0'}]",,,,[<Candidate('candidate_2')>],election_01-22-2021_21-27-59_5cands_0.142noise.csv
"[{'candidate_1': ' 3586'}, {'candidate_5': ' 3471'}, {'candidate_2': ' 3469'}, {'candidate_4': ' 3467'}, {'candidate_3': ' 2801'}]","[{'candidate_5': ' 4280'}, {'candidate_4': ' 4268'}, {'candidate_1': ' 4167'}, {'candidate_2': ' 4079'}, {'candidate_3': '0'}]",election_01-22-2021_21-27-59_5cands_0.156noise.csv,"[{'candidate_1': ' 5661'}, {'candidate_4': ' 5642'}, {'candidate_5': ' 5491'}, {'candidate_2': '0'}, {'candidate_3': '0'}]","[{'candidate_4': ' 8436'}, {'candidate_1': ' 8358'}, {'candidate_5': '0'}, {'candidate_2': '0'}, {'candidate_3': '0'}]",,,,[<Candidate('candidate_4')>],election_01-22-2021_21-27-59_5cands_0.156noise.csv
"[{'candidate_1': '10422'}, {'candidate_2': ' 8199'}, {'candidate_3': ' 4543'}]","[{'candidate_1': '13011'}, {'candidate_2': '10153'}, {'candidate_3': '0'}]",election_01-22-2021_21-28-00_3cands_0.21333333333333335noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-28-00_3cands_0.21333333333333335noise.csv
"[{'candidate_3': '12722'}, {'candidate_1': '10915'}, {'candidate_2': ' 9445'}]","[{'candidate_3': '17056'}, {'candidate_1': '16026'}, {'candidate_2': '0'}]",election_01-22-2021_21-28-00_3cands_0.21666666666666667noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-28-00_3cands_0.21666666666666667noise.csv
"[{'candidate_2': '11391'}, {'candidate_1': ' 8299'}, {'candidate_3': ' 7895'}]","[{'candidate_1': '14254'}, {'candidate_2': '13331'}, {'candidate_3': '0'}]",election_01-22-2021_21-28-00_3cands_0.22333333333333336noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-28-00_3cands_0.22333333333333336noise.csv
"[{'candidate_2': '10336'}, {'candidate_1': ' 7925'}, {'candidate_3': ' 7268'}]","[{'candidate_2': '13848'}, {'candidate_1': '11681'}, {'candidate_3': '0'}]",election_01-22-2021_21-28-00_3cands_0.2333333333333333noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-28-00_3cands_0.2333333333333333noise.csv
"[{'candidate_1': ' 4813'}, {'candidate_2': ' 4524'}, {'candidate_4': ' 4477'}, {'candidate_3': ' 3921'}]","[{'candidate_1': ' 6415'}, {'candidate_2': ' 5874'}, {'candidate_4': ' 5446'}, {'candidate_3': '0'}]",election_01-22-2021_21-28-00_4cands_0.2125noise.csv,"[{'candidate_2': ' 9003'}, {'candidate_1': ' 8732'}, {'candidate_4': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-28-00_4cands_0.2125noise.csv
"[{'candidate_1': '15004'}, {'candidate_3': '11710'}, {'candidate_2': '10933'}, {'candidate_4': '10059'}]","[{'candidate_1': '19099'}, {'candidate_2': '14462'}, {'candidate_3': '14145'}, {'candidate_4': '0'}]",election_01-22-2021_21-28-00_4cands_0.21noise.csv,"[{'candidate_1': '27023'}, {'candidate_2': '20683'}, {'candidate_3': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-28-00_4cands_0.21noise.csv
"[{'candidate_3': ' 2440'}, {'candidate_5': ' 2351'}, {'candidate_4': ' 2232'}, {'candidate_2': ' 2215'}, {'candidate_1': ' 2201'}]","[{'candidate_5': ' 2947'}, {'candidate_3': ' 2853'}, {'candidate_2': ' 2826'}, {'candidate_4': ' 2813'}, {'candidate_1': '0'}]",election_01-22-2021_21-28-00_5cands_0.11399999999999999noise.csv,"[{'candidate_3': ' 4047'}, {'candidate_5': ' 3714'}, {'candidate_2': ' 3678'}, {'candidate_4': '0'}, {'candidate_1': '0'}]","[{'candidate_3': ' 5943'}, {'candidate_5': ' 5496'}, {'candidate_2': '0'}, {'candidate_4': '0'}, {'candidate_1': '0'}]",,,,[<Candidate('candidate_3')>],election_01-22-2021_21-28-00_5cands_0.11399999999999999noise.csv
"[{'candidate_6': ' 4003'}, {'candidate_3': ' 3958'}, {'candidate_1': ' 3958'}, {'candidate_4': ' 3952'}, {'candidate_7': ' 3948'}, {'candidate_8': ' 3896'}, {'candidate_2': ' 3893'}, {'candidate_5': ' 3862'}]","[{'candidate_6': ' 4573'}, {'candidate_7': ' 4513'}, {'candidate_1': ' 4513'}, {'candidate_4': ' 4496'}, {'candidate_3': ' 4495'}, {'candidate_8': ' 4451'}, {'candidate_2': ' 4429'}, {'candidate_5': '0'}]",election_01-22-2021_21-28-00_8cands_0.09875noise.csv,"[{'candidate_6': ' 5309'}, {'candidate_7': ' 5255'}, {'candidate_3': ' 5250'}, {'candidate_1': ' 5238'}, {'candidate_4': ' 5210'}, {'candidate_8': ' 5208'}, {'candidate_2': '0'}, {'candidate_5': '0'}]","[{'candidate_7': ' 6342'}, {'candidate_6': ' 6336'}, {'candidate_3': ' 6279'}, {'candidate_1': ' 6278'}, {'candidate_4': ' 6235'}, {'candidate_8': '0'}, {'candidate_2': '0'}, {'candidate_5': '0'}]","[{'candidate_6': ' 7926'}, {'candidate_7': ' 7900'}, {'candidate_1': ' 7832'}, {'candidate_3': ' 7812'}, {'candidate_4': '0'}, {'candidate_8': '0'}, {'candidate_2': '0'}, {'candidate_5': '0'}]","[{'candidate_7': '10535'}, {'candidate_6': '10501'}, {'candidate_1': '10434'}, {'candidate_3': '0'}, {'candidate_4': '0'}, {'candidate_8': '0'}, {'candidate_2': '0'}, {'candidate_5': '0'}]","[{'candidate_6': '15758'}, {'candidate_7': '15712'}, {'candidate_1': '0'}, {'candidate_3': '0'}, {'candidate_4': '0'}, {'candidate_8': '0'}, {'candidate_2': '0'}, {'candidate_5': '0'}]",[<Candidate('candidate_6')>],election_01-22-2021_21-28-00_8cands_0.09875noise.csv
"[{'candidate_3': '14526'}, {'candidate_2': ' 9259'}, {'candidate_1': ' 7696'}]","[{'candidate_3': '19500'}, {'candidate_2': '11981'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-30_3cands_0.22333333333333336noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-30_3cands_0.22333333333333336noise.csv
"[{'candidate_3': ' 5273'}, {'candidate_2': ' 4985'}, {'candidate_4': ' 3985'}, {'candidate_1': ' 3803'}]","[{'candidate_3': ' 7192'}, {'candidate_2': ' 6065'}, {'candidate_4': ' 4789'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-30_4cands_0.125noise.csv,"[{'candidate_3': ' 9754'}, {'candidate_2': ' 8292'}, {'candidate_4': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-30_4cands_0.125noise.csv
"[{'candidate_3': ' 8783'}, {'candidate_1': ' 8525'}, {'candidate_5': ' 8297'}, {'candidate_4': ' 8257'}, {'candidate_6': ' 8182'}, {'candidate_2': ' 7490'}]","[{'candidate_3': '10436'}, {'candidate_1': ' 9930'}, {'candidate_5': ' 9892'}, {'candidate_6': ' 9733'}, {'candidate_4': ' 9543'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-30_6cands_0.11333333333333334noise.csv,"[{'candidate_3': '12888'}, {'candidate_5': '12459'}, {'candidate_6': '12120'}, {'candidate_1': '12067'}, {'candidate_4': '0'}, {'candidate_2': '0'}]","[{'candidate_3': '16940'}, {'candidate_5': '16301'}, {'candidate_6': '16293'}, {'candidate_1': '0'}, {'candidate_4': '0'}, {'candidate_2': '0'}]","[{'candidate_3': '24947'}, {'candidate_5': '24587'}, {'candidate_6': '0'}, {'candidate_1': '0'}, {'candidate_4': '0'}, {'candidate_2': '0'}]",,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-30_6cands_0.11333333333333334noise.csv
"[{'candidate_2': '14835'}, {'candidate_1': '12397'}, {'candidate_3': '11263'}]","[{'candidate_2': '20205'}, {'candidate_1': '18290'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-31_3cands_0.18666666666666668noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-31_3cands_0.18666666666666668noise.csv
"[{'candidate_3': '10986'}, {'candidate_2': '10583'}, {'candidate_1': ' 5292'}]","[{'candidate_2': '13474'}, {'candidate_3': '13387'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-31_3cands_0.19999999999999998noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-31_3cands_0.19999999999999998noise.csv
"[{'candidate_1': ' 4050'}, {'candidate_2': ' 3867'}, {'candidate_3': ' 3425'}]","[{'candidate_1': ' 5914'}, {'candidate_2': ' 5428'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-31_3cands_0.22noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-31_3cands_0.22noise.csv
"[{'candidate_1': ' 1195'}, {'candidate_3': ' 1057'}, {'candidate_2': '656'}]","[{'candidate_1': ' 1482'}, {'candidate_3': ' 1426'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-31_3cands_0.3066666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-31_3cands_0.3066666666666667noise.csv
