ballot_id,rank,choice
495531,5,Alan Webber
495531,6,$UNDERVOTE
207698,1,Alan Webber
207698,2,$UNDERVOTE
207698,3,$UNDERVOTE
207698,4,$UNDERVOTE
207698,5,$UNDERVOTE
207698,6,$UNDERVOTE
590992,1,Kate I. Noble
590992,2,Alan Webber
590992,3,Joseph M. Maestas
590992,4,Peter N. Ives
590992,5,Ronald S. Trujillo
590992,6,$UNDERVOTE
852362,1,Alan Webber
852362,2,Peter N. Ives
852362,3,Joseph M. Maestas
852362,4,Kate I. Noble
852362,5,Ronald S. Trujillo
852362,6,$UNDERVOTE
398579,1,Kate I. Noble
398579,2,Joseph M. Maestas
398579,3,Peter N. Ives
398579,4,Ronald S. Trujillo
398579,5,Alan Webber
398579,6,$UNDERVOTE
116585,1,Joseph M. Maestas
116585,2,Kate I. Noble
116585,3,Alan Webber
116585,4,Peter N. Ives
116585,5,Ronald S. Trujillo
116585,6,$UNDERVOTE
580591,1,Kate I. Noble
580591,2,Alan Webber
580591,3,Peter N. Ives
580591,4,Ronald S. Trujillo
580591,5,Joseph M. Maestas
580591,6,$UNDERVOTE
307096,1,Ronald S. Trujillo
307096,2,$UNDERVOTE
307096,3,$UNDERVOTE
307096,4,$UNDERVOTE
307096,5,$UNDERVOTE
307096,6,$UNDERVOTE
163251,1,Joseph M. Maestas
163251,2,Ronald S. Trujillo
163251,3,$UNDERVOTE
163251,4,$UNDERVOTE
163251,5,$UNDERVOTE
163251,6,$UNDERVOTE
111107,1,Alan Webber
111107,2,Peter N. Ives
111107,3,Joseph M. Maestas
111107,4,$UNDERVOTE
111107,5,$UNDERVOTE
111107,6,$UNDERVOTE
126434,1,Ronald S. Trujillo
126434,2,Kate I. Noble
126434,3,Alan Webber
126434,4,$UNDERVOTE
126434,5,$UNDERVOTE
126434,6,$UNDERVOTE
16902,1,Kate I. Noble
16902,2,Peter N. Ives
16902,3,Alan Webber
16902,4,Joseph M. Maestas
16902,5,Ronald S. Trujillo
16902,6,$UNDERVOTE
507654,1,Alan Webber
507654,2,Peter N. Ives
507654,3,Joseph M. Maestas
507654,4,Kate I. Noble
507654,5,$UNDERVOTE
507654,6,$UNDERVOTE
799847,1,Alan Webber
799847,2,Joseph M. Maestas
799847,3,Peter N. Ives
799847,4,Kate I. Noble
799847,5,$UNDERVOTE
799847,6,$UNDERVOTE
239144,1,Alan Webber
239144,2,Peter N. Ives
239144,3,Joseph M. Maestas
239144,4,Kate I. Noble
239144,5,Ronald S. Trujillo
239144,6,$UNDERVOTE
198599,1,Ronald S. Trujillo
198599,2,Kate I. Noble
198599,3,Joseph M. Maestas
198599,4,Alan Webber
198599,5,Peter N. Ives
198599,6,$UNDERVOTE
106816,1,Kate I. Noble
106816,2,Alan Webber
106816,3,$UNDERVOTE
106816,4,$UNDERVOTE
106816,5,$UNDERVOTE
106816,6,$UNDERVOTE
315637,1,Ronald S. Trujillo
315637,2,Kate I. Noble
315637,3,Alan Webber
315637,4,Joseph M. Maestas
315637,5,Peter N. Ives
315637,6,$UNDERVOTE
119092,1,Kate I. Noble
119092,2,Joseph M. Maestas
119092,3,Alan Webber
119092,4,Ronald S. Trujillo
119092,5,Peter N. Ives
119092,6,$UNDERVOTE
99001,1,Alan Webber
99001,2,Peter N. Ives
99001,3,Kate I. Noble
99001,4,Joseph M. Maestas
99001,5,Ronald S. Trujillo
99001,6,$UNDERVOTE
502718,1,Alan Webber
502718,2,Peter N. Ives
502718,3,Ronald S. Trujillo
502718,4,Kate I. Noble
502718,5,Joseph M. Maestas
502718,6,$UNDERVOTE
601936,1,Ronald S. Trujillo
601936,2,Peter N. Ives
601936,3,Joseph M. Maestas
601936,4,Kate I. Noble
601936,5,Alan Webber
601936,6,$UNDERVOTE
451214,1,Joseph M. Maestas
451214,2,$UNDERVOTE
451214,3,$UNDERVOTE
451214,4,$UNDERVOTE
451214,5,$UNDERVOTE
451214,6,$UNDERVOTE
865013,1,Alan Webber
865013,2,Kate I. Noble
865013,3,$UNDERVOTE
865013,4,$UNDERVOTE
865013,5,$UNDERVOTE
865013,6,$UNDERVOTE
521458,1,Ronald S. Trujillo
521458,2,Joseph M. Maestas
521458,3,Peter N. Ives
521458,4,Alan Webber
521458,5,Kate I. Noble
521458,6,$UNDERVOTE
326702,1,Kate I. Noble
326702,2,$UNDERVOTE
326702,3,$UNDERVOTE
326702,4,$UNDERVOTE
326702,5,$UNDERVOTE
326702,6,$UNDERVOTE
562302,1,Joseph M. Maestas
562302,2,Kate I. Noble
562302,3,Alan Webber
562302,4,Ronald S. Trujillo
562302,5,Peter N. Ives
562302,6,$UNDERVOTE
364842,1,Joseph M. Maestas
364842,2,Alan Webber
364842,3,Kate I. Noble
364842,4,Peter N. Ives
364842,5,Ronald S. Trujillo
364842,6,$UNDERVOTE
383811,1,Ronald S. Trujillo
383811,2,Joseph M. Maestas
383811,3,Peter N. Ives
383811,4,Kate I. Noble
383811,5,Alan Webber
383811,6,$UNDERVOTE
659208,1,Ronald S. Trujillo
659208,2,$UNDERVOTE
659208,3,$UNDERVOTE
659208,4,$UNDERVOTE
659208,5,$UNDERVOTE
659208,6,$UNDERVOTE
91352,1,Ronald S. Trujillo
91352,2,Alan Webber
91352,3,Joseph M. Maestas
91352,4,Peter N. Ives
91352,5,Kate I. Noble
91352,6,$UNDERVOTE
689240,1,Alan Webber
689240,2,Kate I. Noble
689240,3,Peter N. Ives
689240,4,$UNDERVOTE
689240,5,$UNDERVOTE
689240,6,$UNDERVOTE
75141,1,Ronald S. Trujillo
75141,2,Peter N. Ives
75141,3,Joseph M. Maestas
75141,4,Kate I. Noble
75141,5,Alan Webber
75141,6,$UNDERVOTE
683670,1,Alan Webber
683670,2,Kate I. Noble
683670,3,Peter N. Ives
683670,4,Joseph M. Maestas
683670,5,Ronald S. Trujillo
683670,6,$UNDERVOTE
434560,1,Ronald S. Trujillo
434560,2,$UNDERVOTE
434560,3,$UNDERVOTE
434560,4,$UNDERVOTE
434560,5,$UNDERVOTE
434560,6,$UNDERVOTE
318710,1,Kate I. Noble
318710,2,Alan Webber
318710,3,Ronald S. Trujillo
318710,4,Joseph M. Maestas
318710,5,Peter N. Ives
318710,6,$UNDERVOTE
83689,1,Alan Webber
83689,2,Ronald S. Trujillo
83689,3,Peter N. Ives
83689,4,Joseph M. Maestas
83689,5,Kate I. Noble
83689,6,$UNDERVOTE
43209,1,Alan Webber
43209,2,Kate I. Noble
43209,3,Joseph M. Maestas
43209,4,$UNDERVOTE
43209,5,$UNDERVOTE
43209,6,$UNDERVOTE
30860,1,Peter N. Ives
30860,2,Alan Webber
30860,3,Kate I. Noble
30860,4,Ronald S. Trujillo
30860,5,Joseph M. Maestas
30860,6,$UNDERVOTE
470798,1,Alan Webber
470798,2,Joseph M. Maestas
470798,3,Ronald S. Trujillo
470798,4,Peter N. Ives
470798,5,Kate I. Noble
470798,6,$UNDERVOTE
956290,1,Kate I. Noble
956290,2,Joseph M. Maestas
956290,3,Alan Webber
956290,4,Ronald S. Trujillo
956290,5,Peter N. Ives
956290,6,$UNDERVOTE
532326,1,Ronald S. Trujillo
532326,2,Kate I. Noble
532326,3,Alan Webber
532326,4,$UNDERVOTE
532326,5,$UNDERVOTE
532326,6,$UNDERVOTE
848553,1,Alan Webber
848553,2,Kate I. Noble
848553,3,Peter N. Ives
848553,4,Joseph M. Maestas
848553,5,Ronald S. Trujillo
848553,6,$UNDERVOTE
959140,1,Alan Webber
959140,2,Peter N. Ives
959140,3,$UNDERVOTE
959140,4,$UNDERVOTE
959140,5,$UNDERVOTE
959140,6,$UNDERVOTE
822956,1,Kate I. Noble
822956,2,Ronald S. Trujillo
822956,3,$UNDERVOTE
822956,4,$UNDERVOTE
822956,5,$UNDERVOTE
822956,6,$UNDERVOTE
833001,1,Ronald S. Trujillo
833001,2,Joseph M. Maestas
833001,3,$UNDERVOTE
833001,4,$UNDERVOTE
833001,5,$UNDERVOTE
833001,6,$UNDERVOTE
704819,1,Peter N. Ives
704819,2,Alan Webber
704819,3,Kate I. Noble
704819,4,Joseph M. Maestas
704819,5,Ronald S. Trujillo
704819,6,$UNDERVOTE
908851,1,Alan Webber
908851,2,Joseph M. Maestas
908851,3,Kate I. Noble
908851,4,Peter N. Ives
908851,5,Ronald S. Trujillo
908851,6,$UNDERVOTE
871456,1,Ronald S. Trujillo
871456,2,Alan Webber
871456,3,Kate I. Noble
871456,4,Joseph M. Maestas
871456,5,$UNDERVOTE
871456,6,$UNDERVOTE
895819,1,Alan Webber
895819,2,Peter N. Ives
895819,3,Kate I. Noble
895819,4,Ronald S. Trujillo
895819,5,Joseph M. Maestas
895819,6,$UNDERVOTE
626396,1,Alan Webber
626396,2,Joseph M. Maestas
626396,3,Kate I. Noble
626396,4,Peter N. Ives
626396,5,Ronald S. Trujillo
626396,6,$UNDERVOTE
430892,1,Kate I. Noble
430892,2,Joseph M. Maestas
430892,3,Peter N. Ives
430892,4,Ronald S. Trujillo
430892,5,Alan Webber
430892,6,$UNDERVOTE
793099,1,Alan Webber
793099,2,Peter N. Ives
793099,3,Joseph M. Maestas
793099,4,Ronald S. Trujillo
793099,5,Kate I. Noble
793099,6,$UNDERVOTE
722984,1,Kate I. Noble
722984,2,Alan Webber
722984,3,Peter N. Ives
722984,4,Joseph M. Maestas
722984,5,Ronald S. Trujillo
722984,6,$UNDERVOTE
247807,1,Kate I. Noble
247807,2,Joseph M. Maestas
247807,3,Alan Webber
247807,4,Peter N. Ives
247807,5,$UNDERVOTE
247807,6,$UNDERVOTE
466599,1,Kate I. Noble
466599,2,Alan Webber
466599,3,Joseph M. Maestas
466599,4,$UNDERVOTE
466599,5,$UNDERVOTE
466599,6,$UNDERVOTE
181521,1,Kate I. Noble
181521,2,Alan Webber
181521,3,$UNDERVOTE
181521,4,$UNDERVOTE
181521,5,$UNDERVOTE
181521,6,$UNDERVOTE
646981,1,Alan Webber
646981,2,Joseph M. Maestas
646981,3,Kate I. Noble
646981,4,Peter N. Ives
646981,5,Ronald S. Trujillo
646981,6,$UNDERVOTE
155613,1,Kate I. Noble
155613,2,Peter N. Ives
155613,3,Alan Webber
155613,4,Ronald S. Trujillo
155613,5,Joseph M. Maestas
155613,6,$UNDERVOTE
747145,1,Alan Webber
747145,2,Kate I. Noble
747145,3,Joseph M. Maestas
747145,4,Ronald S. Trujillo
747145,5,Peter N. Ives
747145,6,$UNDERVOTE
453882,1,Peter N. Ives
453882,2,Kate I. Noble
453882,3,Alan Webber
453882,4,Ronald S. Trujillo
453882,5,Joseph M. Maestas
453882,6,$UNDERVOTE
266017,1,Kate I. Noble
266017,2,Alan Webber
266017,3,Joseph M. Maestas
266017,4,Peter N. Ives
266017,5,Ronald S. Trujillo
266017,6,$UNDERVOTE
769142,1,Alan Webber
769142,2,Kate I. Noble
769142,3,Peter N. Ives
769142,4,Ronald S. Trujillo
769142,5,Joseph M. Maestas
769142,6,$UNDERVOTE
117207,1,Alan Webber
117207,2,Ronald S. Trujillo
117207,3,Kate I. Noble
117207,4,Peter N. Ives
117207,5,Joseph M. Maestas
117207,6,$UNDERVOTE
117696,1,Alan Webber
117696,2,Joseph M. Maestas
117696,3,Ronald S. Trujillo
117696,4,Kate I. Noble
117696,5,Peter N. Ives
117696,6,$UNDERVOTE
528132,1,Ronald S. Trujillo
528132,2,Peter N. Ives
528132,3,Alan Webber
528132,4,Kate I. Noble
528132,5,Joseph M. Maestas
528132,6,$UNDERVOTE
431618,1,Alan Webber
431618,2,Peter N. Ives
431618,3,Joseph M. Maestas
431618,4,Ronald S. Trujillo
431618,5,Kate I. Noble
431618,6,$UNDERVOTE
389733,1,Ronald S. Trujillo
389733,2,Joseph M. Maestas
389733,3,Alan Webber
389733,4,Peter N. Ives
389733,5,Kate I. Noble
389733,6,$UNDERVOTE
557860,1,Alan Webber
557860,2,$UNDERVOTE
557860,3,$UNDERVOTE
557860,4,$UNDERVOTE
557860,5,$UNDERVOTE
557860,6,$UNDERVOTE
184861,1,Peter N. Ives
184861,2,Ronald S. Trujillo
184861,3,Joseph M. Maestas
184861,4,Kate I. Noble
184861,5,Alan Webber
184861,6,$UNDERVOTE
988025,1,Kate I. Noble
988025,2,Alan Webber
988025,3,Peter N. Ives
988025,4,Ronald S. Trujillo
988025,5,Joseph M. Maestas
988025,6,$UNDERVOTE
656419,1,Kate I. Noble
656419,2,Joseph M. Maestas
656419,3,Alan Webber
656419,4,Ronald S. Trujillo
656419,5,Peter N. Ives
656419,6,$UNDERVOTE
994368,1,Alan Webber
994368,2,Peter N. Ives
994368,3,Joseph M. Maestas
994368,4,$UNDERVOTE
994368,5,$UNDERVOTE
994368,6,$UNDERVOTE
544677,1,Kate I. Noble
544677,2,Alan Webber
544677,3,Joseph M. Maestas
544677,4,Peter N. Ives
544677,5,Ronald S. Trujillo
544677,6,$UNDERVOTE
578899,1,Kate I. Noble
578899,2,Alan Webber
578899,3,Peter N. Ives
578899,4,Ronald S. Trujillo
578899,5,Joseph M. Maestas
578899,6,$UNDERVOTE
910073,1,Alan Webber
910073,2,$UNDERVOTE
910073,3,$UNDERVOTE
910073,4,$UNDERVOTE
910073,5,$UNDERVOTE
910073,6,$UNDERVOTE
443589,1,Ronald S. Trujillo
443589,2,Kate I. Noble
443589,3,Joseph M. Maestas
443589,4,Alan Webber
443589,5,Peter N. Ives
443589,6,$UNDERVOTE
984163,1,Ronald S. Trujillo
984163,2,Kate I. Noble
984163,3,Alan Webber
984163,4,Peter N. Ives
984163,5,Joseph M. Maestas
984163,6,$UNDERVOTE
255482,1,Alan Webber
255482,2,Kate I. Noble
255482,3,Ronald S. Trujillo
255482,4,Peter N. Ives
255482,5,$OVERVOTE
255482,6,$UNDERVOTE
340862,1,Joseph M. Maestas
340862,2,Alan Webber
340862,3,Peter N. Ives
340862,4,Kate I. Noble
340862,5,Ronald S. Trujillo
340862,6,$UNDERVOTE
779078,1,Alan Webber
779078,2,Peter N. Ives
779078,3,Kate I. Noble
779078,4,Joseph M. Maestas
779078,5,Ronald S. Trujillo
779078,6,$UNDERVOTE
566429,1,Alan Webber
566429,2,Joseph M. Maestas
566429,3,Kate I. Noble
566429,4,Peter N. Ives
566429,5,Ronald S. Trujillo
566429,6,$UNDERVOTE
425679,1,Ronald S. Trujillo
425679,2,$UNDERVOTE
425679,3,$UNDERVOTE
425679,4,$UNDERVOTE
425679,5,$UNDERVOTE
425679,6,$UNDERVOTE
868612,1,Joseph M. Maestas
868612,2,Alan Webber
868612,3,Peter N. Ives
868612,4,Kate I. Noble
868612,5,Ronald S. Trujillo
868612,6,$UNDERVOTE
604983,1,Ronald S. Trujillo
604983,2,Joseph M. Maestas
604983,3,Kate I. Noble
604983,4,Peter N. Ives
604983,5,Alan Webber
604983,6,$UNDERVOTE
994871,1,Joseph M. Maestas
994871,2,Ronald S. Trujillo
994871,3,Peter N. Ives
994871,4,$UNDERVOTE
994871,5,$UNDERVOTE
994871,6,$UNDERVOTE
816999,1,Kate I. Noble
816999,2,Joseph M. Maestas
816999,3,Ronald S. Trujillo
816999,4,Alan Webber
816999,5,Peter N. Ives
816999,6,$UNDERVOTE
186832,1,Alan Webber
186832,2,Kate I. Noble
186832,3,Peter N. Ives
186832,4,Ronald S. Trujillo
186832,5,Joseph M. Maestas
186832,6,$UNDERVOTE
298898,1,Alan Webber
298898,2,Joseph M. Maestas
298898,3,Peter N. Ives
298898,4,Kate I. Noble
298898,5,$UNDERVOTE
298898,6,$UNDERVOTE
855828,1,Alan Webber
855828,2,Joseph M. Maestas
855828,3,Ronald S. Trujillo
855828,4,Peter N. Ives
855828,5,$UNDERVOTE
855828,6,$UNDERVOTE
696170,1,Alan Webber
696170,2,Kate I. Noble
696170,3,Joseph M. Maestas
696170,4,Peter N. Ives
696170,5,Ronald S. Trujillo
696170,6,$UNDERVOTE
188061,1,Alan Webber
188061,2,Joseph M. Maestas
188061,3,Kate I. Noble
188061,4,Peter N. Ives
188061,5,$UNDERVOTE
188061,6,$UNDERVOTE
217431,1,Alan Webber
217431,2,Ronald S. Trujillo
217431,3,Joseph M. Maestas
217431,4,Peter N. Ives
217431,5,Kate I. Noble
217431,6,$UNDERVOTE
906884,1,Alan Webber
906884,2,Joseph M. Maestas
906884,3,Kate I. Noble
906884,4,Peter N. Ives
906884,5,Ronald S. Trujillo
906884,6,$UNDERVOTE
55755,1,Alan Webber
55755,2,Peter N. Ives
55755,3,Joseph M. Maestas
55755,4,Kate I. Noble
55755,5,Ronald S. Trujillo
55755,6,$UNDERVOTE
212152,1,Alan Webber
212152,2,Joseph M. Maestas
212152,3,Kate I. Noble
212152,4,Ronald S. Trujillo
212152,5,Peter N. Ives
212152,6,$UNDERVOTE
4790,1,Alan Webber
4790,2,Joseph M. Maestas
4790,3,Ronald S. Trujillo
4790,4,Kate I. Noble
4790,5,Peter N. Ives
4790,6,$UNDERVOTE
620387,1,Alan Webber
620387,2,Kate I. Noble
620387,3,Peter N. Ives
620387,4,Joseph M. Maestas
620387,5,Ronald S. Trujillo
620387,6,$UNDERVOTE
625609,1,Alan Webber
625609,2,Ronald S. Trujillo
625609,3,Peter N. Ives
625609,4,Kate I. Noble
625609,5,Joseph M. Maestas
625609,6,$UNDERVOTE
916543,1,Alan Webber
916543,2,Joseph M. Maestas
916543,3,Ronald S. Trujillo
916543,4,Kate I. Noble
916543,5,Peter N. Ives
916543,6,$UNDERVOTE
892069,1,Ronald S. Trujillo
892069,2,$UNDERVOTE
892069,3,$UNDERVOTE
892069,4,$UNDERVOTE
892069,5,$UNDERVOTE
892069,6,$UNDERVOTE
347532,1,Alan Webber
347532,2,Kate I. Noble
347532,3,Peter N. Ives
347532,4,Ronald S. Trujillo
347532,5,Joseph M. Maestas
347532,6,$UNDERVOTE
722290,1,Alan Webber
722290,2,Peter N. Ives
722290,3,Kate I. Noble
722290,4,Joseph M. Maestas
722290,5,Ronald S. Trujillo
722290,6,$UNDERVOTE
462194,1,Kate I. Noble
462194,2,Peter N. Ives
462194,3,Joseph M. Maestas
462194,4,Ronald S. Trujillo
462194,5,Alan Webber
462194,6,$UNDERVOTE
518093,1,Ronald S. Trujillo
518093,2,$UNDERVOTE
518093,3,$UNDERVOTE
518093,4,$UNDERVOTE
518093,5,$UNDERVOTE
518093,6,$UNDERVOTE
43876,1,Peter N. Ives
43876,2,Kate I. Noble
43876,3,Alan Webber
43876,4,Joseph M. Maestas
43876,5,Ronald S. Trujillo
43876,6,$UNDERVOTE
951424,1,Joseph M. Maestas
951424,2,Alan Webber
951424,3,$UNDERVOTE
951424,4,$UNDERVOTE
951424,5,$UNDERVOTE
951424,6,$UNDERVOTE
10621,1,Alan Webber
10621,2,Peter N. Ives
10621,3,Ronald S. Trujillo
10621,4,Kate I. Noble
10621,5,Joseph M. Maestas
10621,6,$UNDERVOTE
711085,1,Alan Webber
711085,2,Joseph M. Maestas
711085,3,Kate I. Noble
711085,4,Peter N. Ives
711085,5,Ronald S. Trujillo
711085,6,$UNDERVOTE
578333,1,Ronald S. Trujillo
578333,2,Kate I. Noble
578333,3,Alan Webber
578333,4,Peter N. Ives
578333,5,Joseph M. Maestas
578333,6,$UNDERVOTE
551509,1,Ronald S. Trujillo
551509,2,Joseph M. Maestas
551509,3,Kate I. Noble
551509,4,Peter N. Ives
551509,5,Alan Webber
551509,6,$UNDERVOTE
420357,1,Kate I. Noble
420357,2,Alan Webber
420357,3,Peter N. Ives
420357,4,Ronald S. Trujillo
420357,5,Joseph M. Maestas
420357,6,$UNDERVOTE
709099,1,Alan Webber
709099,2,Kate I. Noble
709099,3,Joseph M. Maestas
709099,4,Peter N. Ives
709099,5,Ronald S. Trujillo
709099,6,$UNDERVOTE
762651,1,Alan Webber
762651,2,Peter N. Ives
762651,3,Ronald S. Trujillo
762651,4,Kate I. Noble
762651,5,Joseph M. Maestas
762651,6,$UNDERVOTE
777167,1,Alan Webber
777167,2,Peter N. Ives
777167,3,Ronald S. Trujillo
777167,4,Joseph M. Maestas
777167,5,Kate I. Noble
777167,6,$UNDERVOTE
391154,1,Kate I. Noble
391154,2,Ronald S. Trujillo
391154,3,Joseph M. Maestas
391154,4,Peter N. Ives
391154,5,Alan Webber
391154,6,$UNDERVOTE
635937,1,Joseph M. Maestas
635937,2,Kate I. Noble
635937,3,Alan Webber
635937,4,Ronald S. Trujillo
635937,5,Peter N. Ives
635937,6,$UNDERVOTE
77128,1,Ronald S. Trujillo
77128,2,Joseph M. Maestas
77128,3,Kate I. Noble
77128,4,Alan Webber
77128,5,Peter N. Ives
77128,6,$UNDERVOTE
190523,1,Kate I. Noble
190523,2,Alan Webber
190523,3,Joseph M. Maestas
190523,4,Peter N. Ives
190523,5,Ronald S. Trujillo
190523,6,$UNDERVOTE
685624,1,Peter N. Ives
685624,2,Alan Webber
685624,3,Ronald S. Trujillo
685624,4,Joseph M. Maestas
685624,5,Kate I. Noble
685624,6,$UNDERVOTE
456232,1,Joseph M. Maestas
456232,2,Alan Webber
456232,3,Kate I. Noble
456232,4,Ronald S. Trujillo
456232,5,Peter N. Ives
456232,6,$UNDERVOTE
816285,1,Alan Webber
816285,2,Kate I. Noble
816285,3,Joseph M. Maestas
816285,4,Ronald S. Trujillo
816285,5,Peter N. Ives
816285,6,$UNDERVOTE
751835,1,Ronald S. Trujillo
751835,2,Peter N. Ives
751835,3,Alan Webber
751835,4,$UNDERVOTE
751835,5,$UNDERVOTE
751835,6,$UNDERVOTE
15932,1,Ronald S. Trujillo
15932,2,Alan Webber
15932,3,Kate I. Noble
15932,4,Joseph M. Maestas
15932,5,Peter N. Ives
15932,6,$UNDERVOTE
96189,1,Ronald S. Trujillo
96189,2,Kate I. Noble
96189,3,Joseph M. Maestas
96189,4,Alan Webber
96189,5,Peter N. Ives
96189,6,$UNDERVOTE
662962,1,Alan Webber
662962,2,Ronald S. Trujillo
662962,3,Kate I. Noble
662962,4,Peter N. Ives
662962,5,Joseph M. Maestas
662962,6,$UNDERVOTE
452188,1,Alan Webber
452188,2,Ronald S. Trujillo
452188,3,$UNDERVOTE
452188,4,$UNDERVOTE
452188,5,$UNDERVOTE
452188,6,$UNDERVOTE
802383,1,Alan Webber
802383,2,Kate I. Noble
802383,3,$UNDERVOTE
802383,4,$UNDERVOTE
802383,5,$UNDERVOTE
802383,6,$UNDERVOTE
418821,1,Ronald S. Trujillo
418821,2,Joseph M. Maestas
418821,3,$OVERVOTE
418821,4,$UNDERVOTE
418821,5,$UNDERVOTE
418821,6,$UNDERVOTE
881445,1,Peter N. Ives
881445,2,Alan Webber
881445,3,Joseph M. Maestas
881445,4,Ronald S. Trujillo
881445,5,Kate I. Noble
881445,6,$UNDERVOTE
210681,1,Kate I. Noble
210681,2,Joseph M. Maestas
210681,3,Alan Webber
210681,4,Ronald S. Trujillo
210681,5,Peter N. Ives
210681,6,$UNDERVOTE
440401,1,Ronald S. Trujillo
440401,2,Joseph M. Maestas
440401,3,Alan Webber
440401,4,Kate I. Noble
440401,5,Peter N. Ives
440401,6,$UNDERVOTE
71254,1,Ronald S. Trujillo
71254,2,Peter N. Ives
71254,3,Joseph M. Maestas
71254,4,Kate I. Noble
71254,5,Alan Webber
71254,6,$UNDERVOTE
384338,1,Joseph M. Maestas
384338,2,Alan Webber
384338,3,Kate I. Noble
384338,4,$UNDERVOTE
384338,5,$UNDERVOTE
384338,6,$UNDERVOTE
233691,1,Alan Webber
233691,2,Kate I. Noble
233691,3,Peter N. Ives
233691,4,$UNDERVOTE
233691,5,$UNDERVOTE
233691,6,$UNDERVOTE
195644,1,Alan Webber
195644,2,Joseph M. Maestas
195644,3,Peter N. Ives
195644,4,Kate I. Noble
195644,5,Ronald S. Trujillo
195644,6,$UNDERVOTE
658238,1,Ronald S. Trujillo
658238,2,Peter N. Ives
658238,3,Joseph M. Maestas
658238,4,Kate I. Noble
658238,5,$UNDERVOTE
658238,6,$UNDERVOTE
571883,1,Ronald S. Trujillo
571883,2,Alan Webber
571883,3,Peter N. Ives
571883,4,Joseph M. Maestas
571883,5,Kate I. Noble
571883,6,$UNDERVOTE
79718,1,Alan Webber
79718,2,Peter N. Ives
79718,3,Kate I. Noble
79718,4,Joseph M. Maestas
79718,5,Ronald S. Trujillo
79718,6,$UNDERVOTE
912006,1,Alan Webber
912006,2,Joseph M. Maestas
912006,3,Kate I. Noble
912006,4,$UNDERVOTE
912006,5,$UNDERVOTE
912006,6,$UNDERVOTE
800047,1,Alan Webber
800047,2,$UNDERVOTE
800047,3,$UNDERVOTE
800047,4,$UNDERVOTE
800047,5,$UNDERVOTE
800047,6,$UNDERVOTE
717277,1,Ronald S. Trujillo
717277,2,$OVERVOTE
717277,3,$UNDERVOTE
717277,4,$UNDERVOTE
717277,5,$UNDERVOTE
717277,6,$UNDERVOTE
287246,1,Ronald S. Trujillo
287246,2,Joseph M. Maestas
287246,3,Kate I. Noble
287246,4,Alan Webber
287246,5,Peter N. Ives
287246,6,$UNDERVOTE
740064,1,Alan Webber
740064,2,Joseph M. Maestas
740064,3,Kate I. Noble
740064,4,Ronald S. Trujillo
740064,5,Peter N. Ives
740064,6,$UNDERVOTE
863718,1,Alan Webber
863718,2,$UNDERVOTE
863718,3,$UNDERVOTE
863718,4,$UNDERVOTE
863718,5,$UNDERVOTE
863718,6,$UNDERVOTE
391912,1,Ronald S. Trujillo
391912,2,$UNDERVOTE
391912,3,$UNDERVOTE
391912,4,$UNDERVOTE
391912,5,$UNDERVOTE
391912,6,$UNDERVOTE
850562,1,Peter N. Ives
850562,2,$UNDERVOTE
850562,3,$UNDERVOTE
850562,4,$UNDERVOTE
850562,5,$UNDERVOTE
850562,6,$UNDERVOTE
543479,1,Kate I. Noble
543479,2,Alan Webber
543479,3,Ronald S. Trujillo
543479,4,Peter N. Ives
543479,5,Joseph M. Maestas
543479,6,$UNDERVOTE
812716,1,Joseph M. Maestas
812716,2,$UNDERVOTE
812716,3,$UNDERVOTE
812716,4,$UNDERVOTE
812716,5,$UNDERVOTE
812716,6,$UNDERVOTE
294801,1,Joseph M. Maestas
294801,2,Kate I. Noble
294801,3,Alan Webber
294801,4,Ronald S. Trujillo
294801,5,Peter N. Ives
294801,6,$UNDERVOTE
920514,1,Alan Webber
920514,2,Joseph M. Maestas
920514,3,Peter N. Ives
920514,4,Kate I. Noble
920514,5,Ronald S. Trujillo
920514,6,$UNDERVOTE
707461,1,Alan Webber
707461,2,Kate I. Noble
707461,3,Ronald S. Trujillo
707461,4,Joseph M. Maestas
707461,5,Peter N. Ives
707461,6,$UNDERVOTE
942163,1,Alan Webber
942163,2,Joseph M. Maestas
942163,3,Peter N. Ives
942163,4,Ronald S. Trujillo
942163,5,Kate I. Noble
942163,6,$UNDERVOTE
338283,1,Ronald S. Trujillo
338283,2,Joseph M. Maestas
338283,3,Kate I. Noble
338283,4,Alan Webber
338283,5,Peter N. Ives
338283,6,$UNDERVOTE
344011,1,Kate I. Noble
344011,2,Joseph M. Maestas
344011,3,$UNDERVOTE
344011,4,$UNDERVOTE
344011,5,$UNDERVOTE
344011,6,$UNDERVOTE
68883,1,Alan Webber
68883,2,Kate I. Noble
68883,3,Joseph M. Maestas
68883,4,Peter N. Ives
68883,5,Ronald S. Trujillo
68883,6,$UNDERVOTE
141497,1,Peter N. Ives
141497,2,Kate I. Noble
141497,3,Ronald S. Trujillo
141497,4,Joseph M. Maestas
141497,5,Alan Webber
141497,6,$UNDERVOTE
753257,1,Alan Webber
753257,2,Kate I. Noble
753257,3,Peter N. Ives
753257,4,Joseph M. Maestas
753257,5,Ronald S. Trujillo
753257,6,$UNDERVOTE
920905,1,Kate I. Noble
920905,2,Joseph M. Maestas
920905,3,Alan Webber
920905,4,Peter N. Ives
920905,5,$UNDERVOTE
920905,6,$UNDERVOTE
259931,1,Ronald S. Trujillo
