round1winnervotes,round2winnervotes,round3winnervotes,round4winnervotes,round5winnervotes,round6winnervotes,round7winnervotes,total_votes_allrounds,num_candidates,noise,spoiled
13196,18654,0,0,0,0.0,0.0,31850,3.0,0.02,1
10086,12147,18704,0,0,0.0,0.0,40937,4.0,0.0025,1
9753,13528,18168,0,0,0.0,0.0,41449,4.0,0.0175,1
7493,8952,10814,14050,20904,0.0,0.0,62213,6.0,0.015,1
16291,22156,0,0,0,0.0,0.0,38447,3.0,0.0133333333333333,1
1558,2293,0,0,0,0.0,0.0,3851,3.0,0.0233333333333333,1
20041,25333,0,0,0,0.0,0.0,45374,3.0,0.0466666666666666,0
6903,8361,0,0,0,0.0,0.0,15264,3.0,0.04,1
7642,8665,12779,0,0,0.0,0.0,29086,4.0,0.03,1
19270,22813,0,0,0,0.0,0.0,42083,3.0,0.0233333333333333,1
12189,16063,0,0,0,0.0,0.0,28252,3.0,0.0266666666666666,1
14472,19875,0,0,0,0.0,0.0,34347,3.0,0.02,1
8715,11890,0,0,0,0.0,0.0,20605,3.0,0.03,1
3027,3786,0,0,0,0.0,0.0,6813,3.0,0.0433333333333333,1
850,1089,1447,0,0,0.0,0.0,3386,4.0,0.02,1
11218,20327,0,0,0,0.0,0.0,31545,3.0,0.0166666666666666,1
3721,6278,0,0,0,0.0,0.0,9999,3.0,0.0233333333333333,1
12572,14696,0,0,0,0.0,0.0,27268,3.0,0.0333333333333333,1
10188,14064,0,0,0,0.0,0.0,24252,3.0,0.0466666666666666,0
8519,10232,14555,0,0,0.0,0.0,33306,4.0,0.0125,1
3500,4239,5266,8148,0,0.0,0.0,21153,5.0,0.012,0
3996,4981,6216,8248,12355,0.0,0.0,35796,6.0,0.0166666666666666,1
2693,3636,0,0,0,0.0,0.0,6329,3.0,0.0433333333333333,1
9616,11343,17651,0,0,0.0,0.0,38610,4.0,0.0,1
7795,9282,12195,17844,0,0.0,0.0,47116,5.0,0.008,1
2081,3108,0,0,0,0.0,0.0,5189,3.0,0.0066666666666666,1
17291,24966,0,0,0,0.0,0.0,42257,3.0,0.0266666666666666,1
1059,1326,0,0,0,0.0,0.0,2385,3.0,0.0366666666666666,1
2244,3170,0,0,0,0.0,0.0,5414,3.0,0.0433333333333333,1
194,247,354,0,0,0.0,0.0,795,4.0,0.0175,1
5235,6319,9089,0,0,0.0,0.0,20643,4.0,0.0325,1
11952,16086,23944,0,0,0.0,0.0,51982,4.0,0.035,1
2971,3653,4650,6781,0,0.0,0.0,18055,5.0,0.004,1
2888,3331,4289,5928,0,0.0,0.0,16436,5.0,0.02,1
14536,19277,0,0,0,0.0,0.0,33813,3.0,0.02,1
2559,3692,0,0,0,0.0,0.0,6251,3.0,0.0366666666666666,1
24702,0,0,0,0,0.0,0.0,24702,3.0,0.04,1
268,317,405,606,0,0.0,0.0,1596,5.0,0.016,1
25293,0,0,0,0,0.0,0.0,25293,3.0,0.0233333333333333,1
21362,26398,0,0,0,0.0,0.0,47760,3.0,0.0333333333333333,1
12337,15929,0,0,0,0.0,0.0,28266,3.0,0.0366666666666666,1
10574,13815,21631,0,0,0.0,0.0,46020,4.0,0.01,1
9737,12369,15897,23438,0,0.0,0.0,61441,5.0,0.016,1
883,1194,1596,2399,0,0.0,0.0,6072,5.0,0.004,1
14119,18359,0,0,0,0.0,0.0,32478,3.0,0.0033333333333333,1
1956,2700,0,0,0,0.0,0.0,4656,3.0,0.0166666666666666,1
1520,2591,0,0,0,0.0,0.0,4111,3.0,0.02,1
11259,21042,0,0,0,0.0,0.0,32301,3.0,0.0333333333333333,1
5556,0,0,0,0,0.0,0.0,5556,3.0,0.03,1
6327,7997,0,0,0,0.0,0.0,14324,3.0,0.0133333333333333,1
16484,0,0,0,0,0.0,0.0,16484,3.0,0.0366666666666666,1
4621,5602,7643,11823,0,0.0,0.0,29689,5.0,0.024,1
2386,2768,3330,4200,5603,8411.0,0.0,26698,7.0,0.0142857142857142,1
13570,20433,0,0,0,0.0,0.0,34003,3.0,0.04,1
24221,33631,0,0,0,0.0,0.0,57852,3.0,0.04,1
4998,5747,8567,0,0,0.0,0.0,19312,4.0,0.0175,1
4949,6579,0,0,0,0.0,0.0,11528,3.0,0.01,1
11496,19660,0,0,0,0.0,0.0,31156,3.0,0.0466666666666666,1
16256,29329,0,0,0,0.0,0.0,45585,3.0,0.0033333333333333,0
749,1107,0,0,0,0.0,0.0,1856,3.0,0.0266666666666666,1
11990,18843,0,0,0,0.0,0.0,30833,3.0,0.02,1
3922,4201,0,0,0,0.0,0.0,8123,3.0,0.0233333333333333,1
11491,13979,19862,0,0,0.0,0.0,45332,4.0,0.0125,1
22885,24918,0,0,0,0.0,0.0,47803,3.0,0.0033333333333333,1
11612,15409,23516,0,0,0.0,0.0,50537,4.0,0.005,0
20713,0,0,0,0,0.0,0.0,20713,3.0,0.0166666666666666,1
13610,16878,0,0,0,0.0,0.0,30488,3.0,0.0366666666666666,1
9301,12417,17565,0,0,0.0,0.0,39283,4.0,0.0325,1
4108,5584,0,0,0,0.0,0.0,9692,3.0,0.02,1
1229,1992,0,0,0,0.0,0.0,3221,3.0,0.0366666666666666,1
11401,17969,0,0,0,0.0,0.0,29370,3.0,0.0,1
25963,0,0,0,0,0.0,0.0,25963,3.0,0.0333333333333333,1
14095,14753,0,0,0,0.0,0.0,28848,3.0,0.03,1
3608,4389,6859,0,0,0.0,0.0,14856,4.0,0.0025,0
8503,11830,0,0,0,0.0,0.0,20333,3.0,0.0,1
14582,20849,0,0,0,0.0,0.0,35431,3.0,0.0233333333333333,1
3073,3664,4897,7401,0,0.0,0.0,19035,5.0,0.024,1
30461,0,0,0,0,0.0,0.0,30461,3.0,0.0133333333333333,1
8114,11121,0,0,0,0.0,0.0,19235,3.0,0.04,1
2614,3898,0,0,0,0.0,0.0,6512,3.0,0.01,1
15899,20701,0,0,0,0.0,0.0,36600,3.0,0.0233333333333333,0
18853,19815,0,0,0,0.0,0.0,38668,3.0,0.0366666666666666,1
2276,2621,3955,0,0,0.0,0.0,8852,4.0,0.03,1
1302,2087,0,0,0,0.0,0.0,3389,3.0,0.04,1
4989,6034,9669,0,0,0.0,0.0,20692,4.0,0.0025,1
2809,3256,4716,0,0,0.0,0.0,10781,4.0,0.025,1
1175,1522,2075,0,0,0.0,0.0,4772,4.0,0.025,1
6490,7724,10200,14436,0,0.0,0.0,38850,5.0,0.012,1
22766,23592,0,0,0,0.0,0.0,46358,3.0,0.0133333333333333,1
5322,6182,9023,13047,0,0.0,0.0,33574,5.0,0.016,0
15758,19398,0,0,0,0.0,0.0,35156,3.0,0.02,1
8753,10786,13985,19765,0,0.0,0.0,53289,5.0,0.026,1
1876,2239,2771,3617,5429,0.0,0.0,15932,6.0,0.015,0
5025,6321,0,0,0,0.0,0.0,11346,3.0,0.03,1
21397,26607,0,0,0,0.0,0.0,48004,3.0,0.0466666666666666,1
5656,7409,11178,0,0,0.0,0.0,24243,4.0,0.005,1
7860,10834,13562,21239,0,0.0,0.0,53495,5.0,0.008,1
5700,9523,0,0,0,0.0,0.0,15223,3.0,0.0033333333333333,1
10930,0,0,0,0,0.0,0.0,10930,3.0,0.0366666666666666,1
14009,17525,22873,0,0,0.0,0.0,54407,4.0,0.0025,1
11081,0,0,0,0,0.0,0.0,11081,3.0,0.0266666666666666,1
1995,2712,3580,0,0,0.0,0.0,8287,4.0,0.005,0
4021,4826,6113,9104,0,0.0,0.0,24064,5.0,0.01,1
13657,0,0,0,0,0.0,0.0,13657,3.0,0.0133333333333333,1
1282,1584,2147,3027,0,0.0,0.0,8040,5.0,0.01,1
13900,19124,0,0,0,0.0,0.0,33024,3.0,0.0266666666666666,0
1139,1619,0,0,0,0.0,0.0,2758,3.0,0.0233333333333333,1
6912,8530,0,0,0,0.0,0.0,15442,3.0,0.0,1
3844,4946,6481,0,0,0.0,0.0,15271,4.0,0.01,1
6883,7784,10554,15661,0,0.0,0.0,40882,5.0,0.006,1
4043,4881,6737,10079,0,0.0,0.0,25740,5.0,0.014,0
3377,5012,0,0,0,0.0,0.0,8389,3.0,0.0033333333333333,1
16832,24110,0,0,0,0.0,0.0,40942,3.0,0.0166666666666666,1
10416,16301,0,0,0,0.0,0.0,26717,3.0,0.04,1
9892,11762,15035,22442,0,0.0,0.0,59131,5.0,0.014,0
16021,29063,0,0,0,0.0,0.0,45084,3.0,0.0066666666666666,1
9958,11655,0,0,0,0.0,0.0,21613,3.0,0.0133333333333333,1
12013,15573,0,0,0,0.0,0.0,27586,3.0,0.0333333333333333,1
25835,0,0,0,0,0.0,0.0,25835,3.0,0.03,1
11103,14680,0,0,0,0.0,0.0,25783,3.0,0.0433333333333333,1
19370,25073,0,0,0,0.0,0.0,44443,3.0,0.0133333333333333,1
17017,26373,0,0,0,0.0,0.0,43390,3.0,0.0266666666666666,1
18200,0,0,0,0,0.0,0.0,18200,3.0,0.02,1
10904,17714,0,0,0,0.0,0.0,28618,3.0,0.0433333333333333,0
6043,7331,11345,0,0,0.0,0.0,24719,4.0,0.005,0
5304,5993,7349,9680,14652,0.0,0.0,42978,6.0,0.005,1
4242,5998,0,0,0,0.0,0.0,10240,3.0,0.0033333333333333,1
6427,7930,11369,0,0,0.0,0.0,25726,4.0,0.035,1
844,969,1107,1342,1693,2249.0,3386.0,11590,8.0,0.00625,0
11650,14184,22611,0,0,0.0,0.0,48445,4.0,0.005,0
4531,5405,7650,0,0,0.0,0.0,17586,4.0,0.0075,0
25835,0,0,0,0,0.0,0.0,25835,3.0,0.01,1
8872,16396,0,0,0,0.0,0.0,25268,3.0,0.0,0
13852,17852,22560,0,0,0.0,0.0,54264,4.0,0.0,1
16827,22072,0,0,0,0.0,0.0,38899,3.0,0.0233333333333333,1
5835,6503,9282,0,0,0.0,0.0,21620,4.0,0.035,1
4741,5582,7026,9414,13987,0.0,0.0,40750,6.0,0.02,1
9685,11985,15887,23348,0,0.0,0.0,60905,5.0,0.012,0
5004,6030,7650,10085,15326,0.0,0.0,44095,6.0,0.0183333333333333,1
14218,24869,0,0,0,0.0,0.0,39087,3.0,0.0033333333333333,0
2810,4789,0,0,0,0.0,0.0,7599,3.0,0.01,1
9329,10656,14533,0,0,0.0,0.0,34518,4.0,0.025,1
764,955,1238,0,0,0.0,0.0,2957,4.0,0.035,1
10850,15606,0,0,0,0.0,0.0,26456,3.0,0.0233333333333333,1
29906,0,0,0,0,0.0,0.0,29906,3.0,0.0366666666666666,1
16156,20634,0,0,0,0.0,0.0,36790,3.0,0.03,1
2528,3042,0,0,0,0.0,0.0,5570,3.0,0.04,1
1629,1846,2785,0,0,0.0,0.0,6260,4.0,0.0125,1
8063,10595,16040,0,0,0.0,0.0,34698,4.0,0.0325,1
3186,3758,0,0,0,0.0,0.0,6944,3.0,0.0166666666666666,1
12232,13319,0,0,0,0.0,0.0,25551,3.0,0.0366666666666666,1
16705,21921,0,0,0,0.0,0.0,38626,3.0,0.0433333333333333,1
15177,0,0,0,0,0.0,0.0,15177,3.0,0.0466666666666666,1
5555,6759,8423,12714,0,0.0,0.0,33451,5.0,0.014,1
21958,0,0,0,0,0.0,0.0,21958,3.0,0.0033333333333333,1
12752,17400,0,0,0,0.0,0.0,30152,3.0,0.0066666666666666,1
4677,7060,0,0,0,0.0,0.0,11737,3.0,0.01,0
19533,27809,0,0,0,0.0,0.0,47342,3.0,0.0233333333333333,1
9473,11420,0,0,0,0.0,0.0,20893,3.0,0.0,1
7587,10049,0,0,0,0.0,0.0,17636,3.0,0.0066666666666666,1
18874,24108,0,0,0,0.0,0.0,42982,3.0,0.0166666666666666,1
14679,0,0,0,0,0.0,0.0,14679,3.0,0.01,1
6693,8956,0,0,0,0.0,0.0,15649,3.0,0.0433333333333333,1
1501,2087,3039,0,0,0.0,0.0,6627,4.0,0.01,1
3536,4401,5654,8438,0,0.0,0.0,22029,5.0,0.018,1
20258,28435,0,0,0,0.0,0.0,48693,3.0,0.0333333333333333,1
12397,21762,0,0,0,0.0,0.0,34159,3.0,0.0366666666666666,0
1888,2313,0,0,0,0.0,0.0,4201,3.0,0.0,1
14539,15272,26347,0,0,0.0,0.0,56158,4.0,0.0125,1
17157,24792,0,0,0,0.0,0.0,41949,3.0,0.0166666666666666,1
13389,19812,0,0,0,0.0,0.0,33201,3.0,0.0366666666666666,1
14243,17779,23633,0,0,0.0,0.0,55655,4.0,0.0225,1
1207,1530,2388,0,0,0.0,0.0,5125,4.0,0.0275,0
9287,12150,0,0,0,0.0,0.0,21437,3.0,0.0133333333333333,0
434,643,0,0,0,0.0,0.0,1077,3.0,0.0,1
11341,13597,16808,24718,0,0.0,0.0,66464,5.0,0.024,1
8060,9933,12565,16654,24189,0.0,0.0,71401,6.0,0.005,0
23324,28627,0,0,0,0.0,0.0,51951,3.0,0.03,1
9542,10463,16218,0,0,0.0,0.0,36223,4.0,0.0025,1
16572,20300,0,0,0,0.0,0.0,36872,3.0,0.01,0
5683,8059,0,0,0,0.0,0.0,13742,3.0,0.02,1
1639,1905,2264,2814,3736,5627.0,0.0,17985,7.0,0.0185714285714285,0
15755,23400,0,0,0,0.0,0.0,39155,3.0,0.02,1
719,0,0,0,0,0.0,0.0,719,3.0,0.04,1
13961,17902,23013,0,0,0.0,0.0,54876,4.0,0.0275,1
15248,24547,0,0,0,0.0,0.0,39795,3.0,0.0166666666666666,1
6822,8357,0,0,0,0.0,0.0,15179,3.0,0.0233333333333333,1
1111,1433,2154,0,0,0.0,0.0,4698,4.0,0.025,0
1647,1962,2451,3230,4793,0.0,0.0,14083,6.0,0.0116666666666666,1
1109,1748,0,0,0,0.0,0.0,2857,3.0,0.0133333333333333,1
8896,15132,0,0,0,0.0,0.0,24028,3.0,0.0233333333333333,1
6573,11191,0,0,0,0.0,0.0,17764,3.0,0.01,0
722,933,0,0,0,0.0,0.0,1655,3.0,0.02,1
3309,5084,0,0,0,0.0,0.0,8393,3.0,0.0466666666666666,1
3927,4985,7314,0,0,0.0,0.0,16226,4.0,0.0225,1
8529,9749,12433,18591,0,0.0,0.0,49302,5.0,0.012,1
2934,3525,4502,6106,9129,0.0,0.0,26196,6.0,0.0066666666666666,0
2442,2820,3562,5312,0,0.0,0.0,14136,5.0,0.012,1
667,831,0,0,0,0.0,0.0,1498,3.0,0.0233333333333333,1
9437,14828,0,0,0,0.0,0.0,24265,3.0,0.02,1
12008,17507,26102,0,0,0.0,0.0,55617,4.0,0.0225,1
7497,8598,10578,14284,21506,0.0,0.0,62463,6.0,0.02,0
14259,27610,0,0,0,0.0,0.0,41869,3.0,0.0133333333333333,1
18963,32143,0,0,0,0.0,0.0,51106,3.0,0.0166666666666666,0
15340,25493,0,0,0,0.0,0.0,40833,3.0,0.02,1
249,370,0,0,0,0.0,0.0,619,3.0,0.0333333333333333,0
8535,11692,16238,0,0,0.0,0.0,36465,4.0,0.025,1
3757,6602,0,0,0,0.0,0.0,10359,3.0,0.0033333333333333,1
13176,24348,0,0,0,0.0,0.0,37524,3.0,0.0233333333333333,1
5921,7798,0,0,0,0.0,0.0,13719,3.0,0.02,1
21975,0,0,0,0,0.0,0.0,21975,3.0,0.0433333333333333,1
2615,3858,0,0,0,0.0,0.0,6473,3.0,0.0166666666666666,1
3951,0,0,0,0,0.0,0.0,3951,3.0,0.01,1
11494,17255,0,0,0,0.0,0.0,28749,3.0,0.03,1
4167,0,0,0,0,0.0,0.0,4167,3.0,0.0433333333333333,1
667,1002,1325,0,0,0.0,0.0,2994,4.0,0.0025,1
9506,12026,15708,23615,0,0.0,0.0,60855,5.0,0.014,1
7517,9019,11851,17695,0,0.0,0.0,46082,5.0,0.016,1
10482,0,0,0,0,0.0,0.0,10482,3.0,0.0133333333333333,1
18661,0,0,0,0,0.0,0.0,18661,3.0,0.0233333333333333,1
17893,26704,0,0,0,0.0,0.0,44597,3.0,0.0433333333333333,1
586,794,0,0,0,0.0,0.0,1380,3.0,0.0066666666666666,1
10392,0,0,0,0,0.0,0.0,10392,3.0,0.0266666666666666,1
2673,3546,0,0,0,0.0,0.0,6219,3.0,0.0366666666666666,1
2293,2802,4075,0,0,0.0,0.0,9170,4.0,0.0275,0
8942,10800,14575,21068,0,0.0,0.0,55385,5.0,0.014,1
3129,3997,5248,8050,0,0.0,0.0,20424,5.0,0.028,0
5445,0,0,0,0,0.0,0.0,5445,3.0,0.0033333333333333,1
700,1168,0,0,0,0.0,0.0,1868,3.0,0.0066666666666666,1
8243,12618,0,0,0,0.0,0.0,20861,3.0,0.01,0
6553,7200,10545,0,0,0.0,0.0,24298,4.0,0.0225,1
11256,14808,20484,0,0,0.0,0.0,46548,4.0,0.025,1
1402,2068,2984,0,0,0.0,0.0,6454,4.0,0.0325,1
17660,22365,0,0,0,0.0,0.0,40025,3.0,0.0133333333333333,1
1016,1368,0,0,0,0.0,0.0,2384,3.0,0.0333333333333333,1
9097,11532,17468,0,0,0.0,0.0,38097,4.0,0.0125,1
572,698,835,0,0,0.0,0.0,2105,4.0,0.03,1
6456,8645,11329,16361,0,0.0,0.0,42791,5.0,0.014,1
23930,0,0,0,0,0.0,0.0,23930,3.0,0.0266666666666666,1
7889,10467,15159,0,0,0.0,0.0,33515,4.0,0.0175,1
529,612,889,0,0,0.0,0.0,2030,4.0,0.0225,1
3235,3882,4891,7615,0,0.0,0.0,19623,5.0,0.008,0
5205,6033,7243,8980,11879,17906.0,0.0,57246,7.0,0.0071428571428571,1
16931,21425,0,0,0,0.0,0.0,38356,3.0,0.0233333333333333,1
10408,12357,16202,22743,0,0.0,0.0,61710,5.0,0.0,1
7275,11508,0,0,0,0.0,0.0,18783,3.0,0.03,1
9591,13263,0,0,0,0.0,0.0,22854,3.0,0.0,1
7944,9238,11939,17228,0,0.0,0.0,46349,5.0,0.01,1
15304,20870,0,0,0,0.0,0.0,36174,3.0,0.0033333333333333,1
10853,11367,0,0,0,0.0,0.0,22220,3.0,0.01,1
1467,1707,2059,2541,3393,5079.0,0.0,16246,7.0,0.0185714285714285,1
10636,12749,0,0,0,0.0,0.0,23385,3.0,0.0233333333333333,1
13687,20395,0,0,0,0.0,0.0,34082,3.0,0.0166666666666666,1
7413,10876,0,0,0,0.0,0.0,18289,3.0,0.0433333333333333,1
4369,6012,0,0,0,0.0,0.0,10381,3.0,0.0,1
5493,8985,12684,0,0,0.0,0.0,27162,4.0,0.0275,1
3802,4312,5967,0,0,0.0,0.0,14081,4.0,0.02,1
3517,6351,0,0,0,0.0,0.0,9868,3.0,0.0033333333333333,1
2492,3401,0,0,0,0.0,0.0,5893,3.0,0.0366666666666666,1
1261,1716,2528,0,0,0.0,0.0,5505,4.0,0.015,1
535,823,0,0,0,0.0,0.0,1358,3.0,0.0233333333333333,1
29737,0,0,0,0,0.0,0.0,29737,3.0,0.0266666666666666,1
12205,13958,0,0,0,0.0,0.0,26163,3.0,0.0066666666666666,1
15030,21107,26599,0,0,0.0,0.0,62736,4.0,0.0075,0
707,939,1348,0,0,0.0,0.0,2994,4.0,0.0325,1
15591,23316,0,0,0,0.0,0.0,38907,3.0,0.03,1
16785,0,0,0,0,0.0,0.0,16785,3.0,0.04,1
830,1258,0,0,0,0.0,0.0,2088,3.0,0.0133333333333333,0
18788,24455,0,0,0,0.0,0.0,43243,3.0,0.0333333333333333,1
16335,22283,0,0,0,0.0,0.0,38618,3.0,0.03,1
6912,8084,11809,0,0,0.0,0.0,26805,4.0,0.01,1
9933,13006,0,0,0,0.0,0.0,22939,3.0,0.0133333333333333,1
9133,11313,14765,21132,0,0.0,0.0,56343,5.0,0.02,1
7047,0,0,0,0,0.0,0.0,7047,3.0,0.03,1
17995,22918,0,0,0,0.0,0.0,40913,3.0,0.04,1
10088,11274,0,0,0,0.0,0.0,21362,3.0,0.0166666666666666,1
15040,16774,0,0,0,0.0,0.0,31814,3.0,0.0033333333333333,1
16190,17848,0,0,0,0.0,0.0,34038,3.0,0.04,1
8395,10835,17405,0,0,0.0,0.0,36635,4.0,0.015,1
7481,8780,10406,0,0,0.0,0.0,26667,4.0,0.035,1
10817,16365,0,0,0,0.0,0.0,27182,3.0,0.0133333333333333,1
8038,9092,11616,15436,23034,0.0,0.0,67216,6.0,0.01,0
4017,4922,0,0,0,0.0,0.0,8939,3.0,0.0166666666666666,1
13878,24534,0,0,0,0.0,0.0,38412,3.0,0.0,0
8135,9831,13188,0,0,0.0,0.0,31154,4.0,0.025,1
9466,17287,0,0,0,0.0,0.0,26753,3.0,0.0333333333333333,0
12711,21638,0,0,0,0.0,0.0,34349,3.0,0.0433333333333333,1
2553,2908,3387,4043,5060,6712.0,10079.0,34742,8.0,0.01625,0
9868,13098,0,0,0,0.0,0.0,22966,3.0,0.0033333333333333,0
2405,2969,0,0,0,0.0,0.0,5374,3.0,0.01,1
4483,5187,0,0,0,0.0,0.0,9670,3.0,0.03,1
12960,15936,0,0,0,0.0,0.0,28896,3.0,0.0433333333333333,1
4725,8685,0,0,0,0.0,0.0,13410,3.0,0.0466666666666666,1
4271,5547,7208,0,0,0.0,0.0,17026,4.0,0.015,1
13376,14605,23288,0,0,0.0,0.0,51269,4.0,0.0275,0
9959,15917,0,0,0,0.0,0.0,25876,3.0,0.0133333333333333,1
14959,19999,0,0,0,0.0,0.0,34958,3.0,0.0166666666666666,1
1569,1985,0,0,0,0.0,0.0,3554,3.0,0.02,1
11498,18170,0,0,0,0.0,0.0,29668,3.0,0.0433333333333333,1
8856,11572,16494,0,0,0.0,0.0,36922,4.0,0.0075,0
13111,19311,0,0,0,0.0,0.0,32422,4.0,0.0225,1
9326,16834,0,0,0,0.0,0.0,26160,3.0,0.0466666666666666,1
13825,16344,0,0,0,0.0,0.0,30169,3.0,0.04,1
8040,9904,14956,0,0,0.0,0.0,32900,4.0,0.0275,1
8187,9916,12794,19976,0,0.0,0.0,50873,5.0,0.01,1
15552,23313,0,0,0,0.0,0.0,38865,3.0,0.0066666666666666,1
6375,8955,0,0,0,0.0,0.0,15330,3.0,0.0266666666666666,1
5976,7393,9907,0,0,0.0,0.0,23276,4.0,0.025,0
8741,10729,14535,21885,0,0.0,0.0,55890,5.0,0.004,1
20536,24127,0,0,0,0.0,0.0,44663,3.0,0.0233333333333333,1
22236,27677,0,0,0,0.0,0.0,49913,3.0,0.0366666666666666,1
7849,8708,13382,0,0,0.0,0.0,29939,4.0,0.0025,1
11436,14274,21417,0,0,0.0,0.0,47127,4.0,0.025,0
10467,16226,0,0,0,0.0,0.0,26693,3.0,0.0066666666666666,1
18718,22879,0,0,0,0.0,0.0,41597,3.0,0.0133333333333333,1
12218,0,0,0,0,0.0,0.0,12218,3.0,0.02,1
19832,21137,0,0,0,0.0,0.0,40969,3.0,0.0,1
12747,16715,28105,0,0,0.0,0.0,57567,4.0,0.015,1
10282,13972,19735,0,0,0.0,0.0,43989,4.0,0.025,1
5195,6010,7306,9730,14532,0.0,0.0,42773,6.0,0.0,0
15783,21998,0,0,0,0.0,0.0,37781,3.0,0.03,1
6251,7548,9682,0,0,0.0,0.0,23481,4.0,0.005,1
3434,4687,6142,0,0,0.0,0.0,14263,4.0,0.03,1
11575,14592,20765,0,0,0.0,0.0,46932,4.0,0.0,1
3192,3633,4247,5103,6366,8493.0,12647.0,43681,8.0,0.0075,0
5118,7824,0,0,0,0.0,0.0,12942,3.0,0.0366666666666666,1
13329,18942,0,0,0,0.0,0.0,32271,3.0,0.0,1
12880,15045,20477,0,0,0.0,0.0,48402,4.0,0.0175,1
4958,7434,0,0,0,0.0,0.0,12392,3.0,0.0266666666666666,1
3122,4505,0,0,0,0.0,0.0,7627,3.0,0.0366666666666666,1
12418,0,0,0,0,0.0,0.0,12418,3.0,0.0433333333333333,1
2691,4223,0,0,0,0.0,0.0,6914,3.0,0.0466666666666666,1
2553,3524,4877,0,0,0.0,0.0,10954,4.0,0.0025,1
11762,13751,21329,0,0,0.0,0.0,46842,4.0,0.0125,1
2852,3468,4409,0,0,0.0,0.0,10729,4.0,0.01,1
3262,4278,5732,8639,0,0.0,0.0,21911,5.0,0.0,0
17372,17857,0,0,0,0.0,0.0,35229,3.0,0.0033333333333333,1
392,553,0,0,0,0.0,0.0,945,3.0,0.0233333333333333,1
6767,9571,0,0,0,0.0,0.0,16338,3.0,0.0433333333333333,1
22757,24850,0,0,0,0.0,0.0,47607,3.0,0.0466666666666666,1
1608,1925,2428,3370,0,0.0,0.0,9331,5.0,0.004,1
8441,9725,12631,19197,0,0.0,0.0,49994,5.0,0.016,1
1628,1926,0,0,0,0.0,0.0,3554,3.0,0.03,1
4659,6008,8506,0,0,0.0,0.0,19173,4.0,0.025,1
272,335,411,564,849,0.0,0.0,2431,6.0,0.01,1
7699,10457,0,0,0,0.0,0.0,18156,3.0,0.0066666666666666,0
1520,2360,0,0,0,0.0,0.0,3880,3.0,0.02,1
2959,3283,0,0,0,0.0,0.0,6242,3.0,0.03,1
10196,13194,20740,0,0,0.0,0.0,44130,4.0,0.0125,1
10390,13471,19927,0,0,0.0,0.0,43788,4.0,0.0,1
471,581,726,968,1452,0.0,0.0,4198,6.0,0.02,0
18514,23976,0,0,0,0.0,0.0,42490,3.0,0.0466666666666666,1
5159,6301,0,0,0,0.0,0.0,11460,3.0,0.0133333333333333,1
15581,16770,0,0,0,0.0,0.0,32351,3.0,0.0166666666666666,1
13947,16176,0,0,0,0.0,0.0,30123,3.0,0.0266666666666666,1
11998,0,0,0,0,0.0,0.0,11998,3.0,0.02,1
5421,7104,10037,0,0,0.0,0.0,22562,4.0,0.0125,0
12485,14494,19632,0,0,0.0,0.0,46611,4.0,0.0325,1
9047,12137,0,0,0,0.0,0.0,21184,3.0,0.0166666666666666,1
12921,18231,0,0,0,0.0,0.0,31152,3.0,0.02,1
11958,0,0,0,0,0.0,0.0,11958,3.0,0.04,1
4063,5363,8497,0,0,0.0,0.0,17923,4.0,0.005,1
6627,8939,13429,0,0,0.0,0.0,28995,4.0,0.02,0
9468,11620,17157,0,0,0.0,0.0,38245,4.0,0.03,0
4664,5696,7418,11551,0,0.0,0.0,29329,5.0,0.02,1
9237,12957,0,0,0,0.0,0.0,22194,3.0,0.01,1
5160,7913,0,0,0,0.0,0.0,13073,3.0,0.0266666666666666,1
1009,1671,0,0,0,0.0,0.0,2680,3.0,0.0366666666666666,1
3710,4079,0,0,0,0.0,0.0,7789,3.0,0.04,1
2314,3015,4204,0,0,0.0,0.0,9533,4.0,0.0025,1
3747,4588,6956,0,0,0.0,0.0,15291,4.0,0.005,1
6911,8920,13039,0,0,0.0,0.0,28870,4.0,0.0175,1
9728,11907,15629,0,0,0.0,0.0,37264,4.0,0.0,1
16627,25454,0,0,0,0.0,0.0,42081,3.0,0.0466666666666666,1
9060,10653,15349,0,0,0.0,0.0,35062,4.0,0.01,1
8247,10380,13602,18946,0,0.0,0.0,51175,5.0,0.006,1
5349,6748,8712,12514,0,0.0,0.0,33323,5.0,0.0,0
21146,0,0,0,0,0.0,0.0,21146,3.0,0.0133333333333333,1
3383,4615,0,0,0,0.0,0.0,7998,3.0,0.0333333333333333,1
13768,18231,0,0,0,0.0,0.0,31999,3.0,0.04,1
6491,7551,9104,11452,15220,22847.0,0.0,72665,7.0,0.0085714285714285,0
10730,14450,0,0,0,0.0,0.0,25180,3.0,0.0266666666666666,1
1069,1699,0,0,0,0.0,0.0,2768,3.0,0.02,1
10274,11015,0,0,0,0.0,0.0,21289,3.0,0.0466666666666666,1
9535,11054,14372,0,0,0.0,0.0,34961,4.0,0.01,1
979,1206,1697,0,0,0.0,0.0,3882,4.0,0.025,1
2223,2914,4483,0,0,0.0,0.0,9620,4.0,0.03,1
10447,11919,0,0,0,0.0,0.0,22366,3.0,0.0466666666666666,1
13474,20121,0,0,0,0.0,0.0,33595,3.0,0.04,1
7173,8799,11879,17751,0,0.0,0.0,45602,5.0,0.026,0
